           1
          32 (1.178612852313981E-002,7.326637318695571E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          33 (-2.303686448114000E-003,-2.210538490855384E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          34 (2.297299896005237E-003,-6.190071266880395E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          35 (-8.596301617195038E-006,-1.130658623983100E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          36 (1.179472463981805E-002,1.131391269974995E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          37 (2.306783548269420E-003,6.192933313425233E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          38 (6.456505602748848E-003,2.213120362688068E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          39 (-2.303754298102050E-003,-2.209079937198115E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          40 (-1.178612852313994E-002,-7.326637318518124E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          41 (-6.453147579813265E-003,2.203636710423906E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          42 (2.303686448113942E-003,2.210538490855477E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          43 (8.596301617070028E-006,1.130658623983120E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          44 (-2.297299896005292E-003,6.190071266880494E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          45 (-1.179472463981816E-002,-1.131391269974974E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          46 (-6.456505602748907E-003,-2.213120362687983E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          47 (-2.306783548269483E-003,-6.192933313425129E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          48 (-2.300372077879177E-003,2.207156270632592E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          49 (-3.234963282723535E-003,3.103245550243936E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          50 (-3.239719670680815E-003,-3.107270421860008E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          51 (-6.456529800565413E-003,-2.212600188480576E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          52 (3.239685641507567E-003,3.108001938201201E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          53 (2.306759350452916E-003,6.193453487632646E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          54 (3.234963282723486E-003,-3.103245550243874E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          55 (2.300372077879113E-003,-2.207156270632508E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          56 (-3.239685641507619E-003,-3.108001938201127E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          57 (-2.306759350452979E-003,-6.193453487632526E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          58 (3.239719670680764E-003,3.107270421860103E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          59 (6.456529800565355E-003,2.212600188480652E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          60 (-1.629286046598058E-017,3.097226383546655E-018)
 (0.000000000000000E+000,0.000000000000000E+000)
          61 (6.207565848279879E-003,2.235661336988506E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          62 (-2.431295872113566E-005,-1.131006700383462E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          63 (0.298122577119399,-2.281947168854444E-018)
 (0.000000000000000E+000,0.000000000000000E+000)
          64 (2.202978748186318E-002,7.934051017586203E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          65 (-8.628330762261301E-005,-4.013785412644208E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          66 (1.05799554575899,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          67 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          68 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          69 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          70 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          71 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          72 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          73 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          74 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          75 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          76 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          77 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
           2
           1 (4.597353173144225E-016,2.780734009499476E-016)
 (0.000000000000000E+000,0.000000000000000E+000)
           2 (2.505908989774934E-002,2.809227905214017E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
           3 (2.988698466425725E-003,3.350454931187461E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
           4 (-2.988698466425636E-003,-3.350454931187282E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
           5 (-2.505908989774873E-002,-2.809227905213988E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
           6 (-3.955683637871915E-006,1.230869528874458E-005)
 (0.000000000000000E+000,0.000000000000000E+000)
           7 (2.124820398612413E-003,2.383761536354291E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
           8 (-1.088207163879912E-002,-1.219428765826347E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
           9 (-2.506449392421779E-002,-2.807546362370160E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          10 (-2.697852774819552E-002,2.617824522816236E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          11 (-4.167192153468750E-004,1.178239258481859E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          12 (-6.105927133222637E-003,-2.528892381218551E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          13 (-3.809092219485184E-002,-1.401050178036514E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          14 (2.697312372172693E-002,-2.616142979972384E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          15 (1.129644454441648E-002,4.191966856866249E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          16 (-1.978817327413468E-003,-6.532691711826236E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          17 (1.401050178036848E-003,-3.971307481290008E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          18 (-2.697312372172650E-002,2.616142979972425E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          19 (-1.401050178036369E-003,3.971307481290042E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          20 (1.978817327413528E-003,6.532691711826309E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          21 (-1.129644454441626E-002,-4.191966856864497E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          22 (2.697852774819606E-002,-2.617824522816204E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          23 (3.809092219485234E-002,1.401050178036653E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          24 (6.105927133222729E-003,2.528892381218510E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          25 (4.167192153471506E-004,-1.178239258481832E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          26 (3.955683638293959E-006,-1.230869528842218E-005)
 (0.000000000000000E+000,0.000000000000000E+000)
          27 (2.506449392421834E-002,2.807546362370194E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          28 (1.088207163879944E-002,1.219428765826359E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          29 (-2.124820398612345E-003,-2.383761536354198E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          30 (-2.288432584336437E-003,2.221434437896326E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          31 (-6.106385442895881E-003,-2.527466282816374E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          32 (-1.129879102477477E-002,-4.118952646487455E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          33 (2.287147497070438E-003,-2.217435698607619E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          34 (-1.979275637086694E-003,-6.531265613424152E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          35 (4.143727349886047E-004,-1.177509116378076E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          36 (-1.171316357610315E-002,1.136319572095942E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          37 (-2.434436346142393E-003,6.370364587966590E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          38 (-6.268254257082354E-003,2.072305573760708E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          39 (2.288432584336456E-003,-2.221434437896180E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          40 (1.129879102477479E-002,4.118952646488978E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          41 (6.106385442895973E-003,2.527466282816250E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          42 (-2.287147497070390E-003,2.217435698607774E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          43 (-4.143727349883523E-004,1.177509116378103E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          44 (1.979275637086806E-003,6.531265613424196E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          45 (1.171316357610347E-002,-1.136319572095931E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          46 (6.268254257082322E-003,-2.072305573760671E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          47 (2.434436346142507E-003,-6.370364587966392E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          48 (2.126105485878473E-003,2.379762797065798E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          49 (2.989342983225003E-003,3.348449421744037E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          50 (3.217622221525713E-003,-3.122175692886915E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          51 (6.268712566755793E-003,-2.073731672162829E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          52 (-3.216977704726131E-003,3.120170183443564E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          53 (-2.433978036469139E-003,6.368938489564316E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          54 (-2.989342983225058E-003,-3.348449421743920E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          55 (-2.126105485878381E-003,-2.379762797065745E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          56 (3.216977704726142E-003,-3.120170183443401E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          57 (2.433978036469257E-003,-6.368938489564374E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          58 (-3.217622221525627E-003,3.122175692886998E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          59 (-6.268712566755598E-003,2.073731672162867E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          60 (4.062617425035784E-017,-1.289489539488043E-016)
 (0.000000000000000E+000,0.000000000000000E+000)
          61 (-0.297929414678766,-1.072988729451598E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          62 (6.665588391367310E-005,2.142140845865428E-005)
 (0.000000000000000E+000,0.000000000000000E+000)
          63 (6.211595786867430E-003,-3.491174907092965E-018)
 (0.000000000000000E+000,0.000000000000000E+000)
          64 (-1.05731003913359,-3.807887706387110E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          65 (2.365524575821919E-004,7.602159806828680E-005)
 (0.000000000000000E+000,0.000000000000000E+000)
          66 (2.204408917318896E-002,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          67 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          68 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          69 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          70 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          71 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          72 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          73 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          74 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          75 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          76 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          77 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
           3
           1 (7.110974003562265E-016,5.129998807942970E-016)
 (0.000000000000000E+000,0.000000000000000E+000)
           2 (1.132525486152813E-003,-3.759287674277920E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
           3 (1.350718221190615E-004,-4.483553279084096E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
           4 (-1.350718221190909E-004,4.483553279084147E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
           5 (-1.132525486151925E-003,3.759287674277972E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
           6 (1.643847083297021E-003,-5.503880733940923E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
           7 (2.678385400443052E-004,-8.940043091809275E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
           8 (-4.194910412659736E-006,-1.104096679920414E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
           9 (1.113203435105762E-003,-3.759796228938439E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          10 (1.116231466032556E-003,-3.758984871185249E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          11 (4.882159672653939E-004,-1.632253187359094E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          12 (-9.729470309804407E-005,3.188443081960130E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          13 (-1.192703049650853E-005,2.216482914844003E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          14 (1.129497455226260E-003,-3.760099032031100E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          15 (4.910960775054743E-004,-1.632495077052666E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          16 (-9.627990201960826E-005,3.187590788466481E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          17 (-2.216482914298513E-006,-5.939043031870415E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          18 (-1.129497455225460E-003,3.760099032031167E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          19 (2.216482914957763E-006,5.939043032389809E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          20 (9.627990201974745E-005,-3.187590788466488E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          21 (-4.910960775050988E-004,1.632495077052689E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          22 (-1.116231466031579E-003,3.758984871185298E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          23 (1.192703049725437E-005,-2.216482914393078E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          24 (9.729470309813120E-005,-3.188443081960140E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          25 (-4.882159672650483E-004,1.632253187359108E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          26 (-1.643847083296176E-003,5.503880733940965E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          27 (-1.113203435104841E-003,3.759796228938492E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          28 (4.194910412857330E-006,1.104096680031283E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          29 (-2.678385400440668E-004,8.940043091809307E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          30 (2.664566621614301E-004,-8.939786287844731E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          31 (9.316315160521679E-005,-3.188411114396402E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          32 (4.840210567867280E-004,-1.632363597028827E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          33 (2.675817360797441E-004,-8.940731195374814E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          34 (9.417795268349346E-005,-3.189263407889962E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          35 (4.869011670267580E-004,-1.632605486722399E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          36 (-2.880110194708098E-006,2.418896898137895E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          37 (9.489802392078121E-005,-3.187333984461708E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          38 (-9.703789909333028E-005,3.189131185633527E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          39 (-2.664566621612486E-004,8.939786287844812E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          40 (-4.840210567863473E-004,1.632363597028842E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          41 (-9.316315160508049E-005,3.188411114396335E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          42 (-2.675817360794834E-004,8.940731195374935E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          43 (-4.869011670264132E-004,1.632605486722412E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          44 (-9.417795268340366E-005,3.189263407890008E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          45 (2.880110195036062E-006,-2.418896897748888E-006)
 (0.000000000000000E+000,0.000000000000000E+000)
          46 (9.703789909350361E-005,-3.189131185633406E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          47 (-9.489802392052360E-005,3.187333984461847E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          48 (-2.661998581965427E-004,8.940474391410443E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          49 (-1.327673575686322E-004,4.484159812098896E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          50 (-1.331284988320233E-004,4.483192137820713E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          51 (-9.341995560973042E-005,3.187723010723074E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          52 (-1.347106808555638E-004,4.484520953362309E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          53 (-9.555983078251753E-005,3.189520211894986E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          54 (1.327673575686105E-004,-4.484159812098794E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          55 (2.661998581968864E-004,-8.940474391410295E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          56 (1.347106808557609E-004,-4.484520953362083E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          57 (9.555983078280029E-005,-3.189520211894696E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          58 (1.331284988323220E-004,-4.483192137820661E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          59 (9.341995561001342E-005,-3.187723010723019E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          60 (-4.346814807234564E-017,9.092992517295428E-017)
 (0.000000000000000E+000,0.000000000000000E+000)
          61 (-6.841330823276423E-005,1.697484661062387E-005)
 (0.000000000000000E+000,0.000000000000000E+000)
          62 (-0.298054364556704,-8.902006084886890E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          63 (-2.292938240949184E-005,8.909357253629197E-018)
 (0.000000000000000E+000,0.000000000000000E+000)
          64 (-2.427893119681456E-004,6.024136876032427E-005)
 (0.000000000000000E+000,0.000000000000000E+000)
          65 (-1.05775346885097,-3.159198097979896E-002)
 (0.000000000000000E+000,0.000000000000000E+000)
          66 (-8.137318780201437E-005,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          67 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          68 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          69 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          70 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          71 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          72 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          73 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          74 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          75 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          76 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
          77 (0.000000000000000E+000,0.000000000000000E+000)
 (0.000000000000000E+000,0.000000000000000E+000)
           4
           1 (-1.02802248506079,-0.132905390738100)
 (0.000000000000000E+000,0.000000000000000E+000)
           2 (-2.529694389293195E-002,-3.270453965188211E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
           3 (7.755704974744889E-004,1.002677485266307E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
           4 (7.755704974743378E-004,1.002677485265134E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
           5 (-2.529694389293211E-002,-3.270453965188681E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
           6 (-4.413663763759211E-003,-5.706098024443244E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
           7 (1.319663327607772E-003,1.706094689049293E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
           8 (3.036314512933188E-003,3.925425490291697E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
           9 (-2.529694389293187E-002,-3.270453965188490E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          10 (-2.529694389293173E-002,-3.270453965188157E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          11 (3.036308479179395E-003,3.925417689702141E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          12 (1.319682663149814E-003,1.706119686533750E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          13 (-4.413654175172540E-003,-5.706085628074223E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          14 (-2.529694389293177E-002,-3.270453965188417E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          15 (3.036308479179421E-003,3.925417689700380E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          16 (1.319682663149803E-003,1.706119686533972E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          17 (-4.413654175172451E-003,-5.706085628074761E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          18 (-2.529694389293191E-002,-3.270453965188362E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          19 (-4.413654175172275E-003,-5.706085628071686E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          20 (1.319682663149885E-003,1.706119686534754E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          21 (3.036308479179291E-003,3.925417689698764E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          22 (-2.529694389293183E-002,-3.270453965188625E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          23 (-4.413654175172315E-003,-5.706085628074269E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          24 (1.319682663149805E-003,1.706119686534194E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          25 (3.036308479179244E-003,3.925417689698950E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          26 (-4.413663763759577E-003,-5.706098024445920E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          27 (-2.529694389293214E-002,-3.270453965188348E-003)
 (0.000000000000000E+000,0.000000000000000E+000)
          28 (3.036314512933179E-003,3.925425490292763E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          29 (1.319663327607679E-003,1.706094689046904E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          30 (1.319663327607802E-003,1.706094689048640E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          31 (1.319682663149850E-003,1.706119686534238E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          32 (3.036308479179401E-003,3.925417689701194E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          33 (1.319663327607749E-003,1.706094689048219E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
          34 (1.319682663149965E-003,1.706119686534039E-004)
 (0.000000000000000E+000,0.000000000000000E+000)
